Test unit,R5
Reference,Mazzon (2010)
-9.6,-66,-0.671
-9.55,-65.1,-0.668
-9.51,-64.1,-0.664
-9.46,-62.9,-0.661
-9.4,-61.5,-0.657
-9.33,-60.3,-0.652
-9.28,-59,-0.649
-9.24,-57.7,-0.645
-9.18,-56.4,-0.642
-9.12,-55.1,-0.637
-9.06,-53.7,-0.633
-8.99,-52.2,-0.628
-8.91,-50.7,-0.623
-8.84,-49.4,-0.618
-8.78,-48,-0.613
-8.7,-46.5,-0.608
-8.62,-44.9,-0.602
-8.54,-43.4,-0.597
-8.45,-41.8,-0.591
-8.37,-40.2,-0.585
-8.27,-38.4,-0.578
-8.16,-36.7,-0.57
-8.07,-35.4,-0.564
-7.99,-34,-0.558
-7.9,-32.4,-0.552
-7.8,-30.5,-0.545
-7.7,-28.9,-0.538
-7.61,-27.3,-0.532
-7.5,-25.7,-0.524
-7.39,-23.9,-0.517
-7.28,-22.2,-0.509
-7.17,-20.7,-0.501
-7.07,-19.2,-0.494
-6.96,-17.6,-0.487
-6.85,-15.9,-0.479
-6.74,-14.2,-0.471
-6.61,-12.4,-0.462
-6.49,-10.9,-0.453
-6.36,-9.5,-0.445
-6.25,-8,-0.437
-6.14,-6.5,-0.429
-6.02,-4.8,-0.421
-5.9,-3.1,-0.412
-5.78,-1.7,-0.404
-5.67,-0.6,-0.396
-5.57,0.7,-0.389
-5.48,1.4,-0.383
-5.4,2,-0.378
-5.31,3.2,-0.371
-5.14,5.6,-0.359
-4.91,8.3,-0.343
-4.68,10.5,-0.327
-4.51,11.9,-0.315
-4.39,12.8,-0.307
-4.28,13.8,-0.299
-4.15,15.3,-0.29
-4,17,-0.28
-3.84,18.7,-0.269
-3.69,20,-0.258
-3.56,21.2,-0.249
-3.42,22.6,-0.239
-3.28,24,-0.23
-3.14,25.5,-0.219
-2.98,26.9,-0.208
-2.83,28.2,-0.198
-2.68,29.6,-0.188
-2.53,31,-0.177
-2.38,32.4,-0.166
-2.23,33.9,-0.156
-2.08,35.2,-0.145
-1.93,36.6,-0.135
-1.76,38,-0.123
-1.61,39.4,-0.112
-1.47,40.7,-0.103
-1.32,42.1,-0.093
-1.17,43.6,-0.082
-1.02,45,-0.071
-0.86,46.4,-0.06
-0.71,47.8,-0.049
-0.56,49.2,-0.039
-0.4,50.7,-0.028
-0.24,52,-0.017
-0.08,53.4,-0.005
0.1,55.1,0.007
0.28,56.7,0.02
0.46,58.2,0.032
0.62,59.5,0.044
0.79,61,0.056
0.98,62.5,0.068
1.15,64.1,0.08
1.32,65.7,0.092
1.49,67.1,0.104
1.65,68.6,0.116
1.82,70.2,0.127
2,71.8,0.14
2.16,73.2,0.151
2.32,74.7,0.162
2.49,76.2,0.174
2.66,77.8,0.186
2.83,79.3,0.198
2.99,80.8,0.209
3.16,82.2,0.221
3.33,83.7,0.232
3.49,85,0.244
3.66,86.5,0.255
3.83,88.1,0.268
3.99,89.6,0.279
4.14,90.8,0.289
4.29,92.1,0.3
4.44,93.4,0.31
4.6,94.7,0.321
4.75,95.9,0.332
4.91,97.2,0.343
5.06,98.5,0.354
5.22,99.7,0.365
5.37,100.8,0.375
5.51,101.8,0.385
5.65,102.8,0.395
5.8,104,0.405
5.94,105,0.415
6.09,105.9,0.425
6.24,106.8,0.436
6.37,107.6,0.445
6.5,108.5,0.454
6.63,109.3,0.463
6.76,110.1,0.473
6.89,110.7,0.482
7.02,111.2,0.49
7.15,112,0.499
7.27,112.7,0.508
7.4,113.3,0.517
7.53,113.8,0.526
7.65,114.2,0.535
7.77,114.4,0.543
7.89,114.8,0.551
8,115.3,0.559
8.11,115.7,0.567
8.23,116.1,0.575
8.35,116.4,0.584
8.46,116.6,0.591
8.56,116.8,0.598
8.65,117,0.605
8.75,117.3,0.612
8.85,117.4,0.618
8.95,117.8,0.625
9.05,118.2,0.632
9.15,118.3,0.639
9.24,118.3,0.645
9.31,118.3,0.651
9.4,118.6,0.657
9.49,118.8,0.663
9.58,118.9,0.669
9.66,118.8,0.675
9.72,118.8,0.679
9.81,119.1,0.685
9.88,119.2,0.691
9.95,119.2,0.695
10.01,119.2,0.7
10.07,119.3,0.704
10.13,119.3,0.708
10.2,119.4,0.712
10.25,119.4,0.717
10.3,119.3,0.72
10.35,119.3,0.723
10.4,119.6,0.727
10.45,119.6,0.73
10.5,119.6,0.734
10.54,119.4,0.737
10.58,119.3,0.739
10.61,119.4,0.741
10.65,119.3,0.744
10.69,119.2,0.747
10.72,119.2,0.749
10.74,119.2,0.751
10.76,119,0.752
10.77,118.7,0.753
10.79,118.7,0.754
10.81,118.8,0.755
10.82,118.6,0.756
10.82,118.2,0.756
10.83,117.9,0.757
10.83,117.9,0.757
10.84,117.9,0.758
10.85,117.8,0.758
10.85,117.5,0.758
10.85,116.5,0.758
10.85,115.2,0.758
10.85,114,0.758
10.83,113.1,0.757
10.8,112.4,0.755
10.77,112.1,0.753
10.75,111.8,0.751
10.73,111.3,0.75
10.7,110.7,0.748
10.67,110.2,0.746
10.63,109.6,0.743
10.6,109,0.741
10.56,108.4,0.738
10.52,107.9,0.735
10.48,107.2,0.732
10.43,106.4,0.729
10.38,105.6,0.725
10.33,104.9,0.722
10.27,104.1,0.718
10.23,103.4,0.715
10.18,102.8,0.712
10.12,101.8,0.707
10.04,100.7,0.702
9.97,99.8,0.697
9.9,99,0.692
9.84,98.2,0.687
9.77,97.2,0.683
9.7,96,0.678
9.62,94.9,0.672
9.55,93.9,0.667
9.47,92.8,0.662
9.38,91.5,0.656
9.29,90.3,0.649
9.21,89.1,0.643
9.11,87.9,0.637
9.02,86.8,0.631
8.94,85.6,0.625
8.83,84.3,0.617
8.73,83,0.61
8.63,81.8,0.603
8.52,80.5,0.595
8.41,79.1,0.588
8.3,77.7,0.58
8.19,76.4,0.572
8.08,75.2,0.565
7.96,73.7,0.556
7.84,72.3,0.548
7.72,70.8,0.54
7.6,69.5,0.531
7.48,68,0.523
7.35,66.4,0.514
7.22,64.9,0.504
7.1,63.6,0.496
6.99,62.4,0.489
6.86,60.8,0.479
6.71,59.1,0.469
6.57,57.7,0.459
6.43,56.3,0.449
6.29,54.9,0.44
6.15,53.4,0.43
6,51.8,0.42
5.86,50.3,0.409
5.71,48.9,0.399
5.57,47.5,0.389
5.42,46,0.379
5.27,44.6,0.368
5.11,43.2,0.357
4.95,41.8,0.346
4.81,40.5,0.336
4.67,39.2,0.326
4.51,37.6,0.315
4.34,36.1,0.303
4.18,34.7,0.292
4.02,33.2,0.281
3.85,31.8,0.269
3.69,30.3,0.258
3.52,28.8,0.246
3.36,27.5,0.235
3.2,26,0.224
3.03,24.5,0.212
2.86,23,0.2
2.7,21.5,0.188
2.54,20.1,0.177
2.37,18.6,0.166
2.2,16.8,0.154
2.03,15.2,0.142
1.88,13.7,0.131
1.71,12.3,0.12
1.55,10.9,0.108
1.38,9.4,0.096
1.19,7.6,0.083
1,5.6,0.07
0.83,4.2,0.058
0.67,2.9,0.047
0.52,1.5,0.036
0.38,0.3,0.027
0.26,-0.5,0.018
0.18,-0.9,0.013
0.09,-1.8,0.007
-0.04,-3.7,-0.003
-0.28,-6.5,-0.019
-0.55,-9.4,-0.039
-0.84,-12.3,-0.059
-1.11,-14.8,-0.078
-1.3,-15.8,-0.091
-1.42,-16.6,-0.099
-1.55,-18,-0.108
-1.72,-20.2,-0.121
-1.93,-22.5,-0.135
-2.13,-24.4,-0.149
-2.29,-25.7,-0.16
-2.43,-27.1,-0.17
-2.59,-28.8,-0.181
-2.76,-30.7,-0.193
-2.94,-32.6,-0.206
-3.12,-34.2,-0.218
-3.28,-35.7,-0.229
-3.44,-37.3,-0.241
-3.6,-38.9,-0.252
-3.76,-40.5,-0.263
-3.92,-42.1,-0.274
-4.1,-43.6,-0.286
-4.27,-45.1,-0.298
-4.43,-46.5,-0.31
-4.6,-47.8,-0.321
-4.75,-49.1,-0.332
-4.9,-50.4,-0.343
-5.06,-51.8,-0.354
-5.22,-53.1,-0.365
-5.37,-54.3,-0.375
-5.53,-55.5,-0.386
-5.68,-56.7,-0.397
-5.83,-57.7,-0.407
-5.97,-58.7,-0.417
-6.11,-59.8,-0.427
-6.25,-60.9,-0.437
-6.39,-61.9,-0.446
-6.53,-62.8,-0.457
-6.68,-63.7,-0.467
-6.81,-64.6,-0.476
-6.96,-65.6,-0.486
-7.1,-66.5,-0.496
-7.23,-67.3,-0.505
-7.36,-68.1,-0.515
-7.49,-68.8,-0.524
-7.62,-69.5,-0.533
-7.74,-70.2,-0.541
-7.87,-70.9,-0.55
-7.99,-71.6,-0.559
-8.12,-72.2,-0.567
-8.24,-72.6,-0.576
-8.35,-73,-0.583
-8.45,-73.6,-0.59
-8.56,-74.2,-0.598
-8.68,-74.7,-0.607
-8.79,-75,-0.615
-8.9,-75.4,-0.622
-9.01,-76,-0.629
-9.12,-76.5,-0.637
-9.22,-77,-0.644
-9.32,-77.4,-0.651
-9.42,-77.6,-0.658
-9.51,-77.7,-0.664
-9.6,-78,-0.671
-9.69,-78.4,-0.677
-9.78,-78.5,-0.684
-9.87,-78.6,-0.69
-9.95,-78.8,-0.695
-10.03,-79.1,-0.701
-10.09,-79.3,-0.705
-10.17,-79.6,-0.711
-10.26,-79.8,-0.717
-10.33,-79.9,-0.722
-10.41,-79.9,-0.727
-10.47,-79.4,-0.732
-10.53,-79.3,-0.736
-10.59,-79.6,-0.74
-10.66,-79.8,-0.745
-10.72,-79.9,-0.749
-10.77,-79.8,-0.753
-10.82,-79.7,-0.756
-10.87,-79.8,-0.76
-10.92,-79.8,-0.763
-10.96,-79.8,-0.766
-11.01,-79.7,-0.769
-11.04,-79.7,-0.772
-11.07,-79.6,-0.773
-11.1,-79.2,-0.776
-11.14,-79.4,-0.778
-11.18,-79.6,-0.781
-11.21,-79.7,-0.783
-11.24,-79.4,-0.785
-11.25,-79,-0.786
-11.27,-78.7,-0.788
-11.28,-78.5,-0.789
-11.3,-78.5,-0.79
-11.31,-78.2,-0.79
-11.31,-77.7,-0.791
-11.32,-77.4,-0.791
-11.32,-77.2,-0.791
-11.33,-77,-0.791
-11.33,-76.8,-0.791
-11.31,-76,-0.79
-11.31,-74.3,-0.79
-11.32,-72.7,-0.791
-11.32,-71.1,-0.791
-11.3,-69.3,-0.79
-11.26,-68,-0.787
-11.23,-67.6,-0.785
-11.22,-67.5,-0.784
-11.2,-66.9,-0.783
-11.17,-65.9,-0.781
-11.14,-64.9,-0.778
-11.1,-63.9,-0.776
-11.07,-63,-0.773
-11.03,-62,-0.771
-10.99,-60.9,-0.768
-10.95,-60,-0.765
-10.9,-58.8,-0.761
-10.83,-57.6,-0.757
-10.79,-56.5,-0.754
-10.74,-55.4,-0.751
-10.7,-54.3,-0.748
-10.64,-52.9,-0.743
-10.57,-51.4,-0.739
-10.5,-50.1,-0.734
-10.44,-48.8,-0.729
-10.37,-47.5,-0.724
-10.3,-46.2,-0.719
-10.22,-44.7,-0.714
-10.14,-43.1,-0.708
-10.05,-41.6,-0.703
-9.97,-40.2,-0.697
-9.88,-38.7,-0.691
-9.8,-37.2,-0.685
-9.7,-35.6,-0.678
-9.6,-34.1,-0.671
-9.52,-32.5,-0.665
-9.42,-30.8,-0.659
-9.32,-29.1,-0.652
-9.23,-27.6,-0.645
-9.13,-26.2,-0.638
-9.02,-24.6,-0.63
-8.91,-23,-0.623
-8.81,-21.4,-0.616
-8.7,-19.8,-0.608
-8.58,-18.2,-0.6
-8.47,-16.7,-0.592
-8.35,-15.1,-0.583
-8.22,-13.5,-0.575
-8.1,-12,-0.566
-7.98,-10.5,-0.558
-7.84,-8.9,-0.548
-7.72,-7.3,-0.539
-7.6,-5.8,-0.531
-7.47,-4.3,-0.522
-7.34,-2.9,-0.513
-7.23,-1.6,-0.505
-7.12,-0.5,-0.497
-7,0.8,-0.489
-6.89,1.7,-0.482
-6.8,2.2,-0.475
-6.69,3.5,-0.468
-6.51,5.8,-0.455
-6.27,8.3,-0.438
-6.03,10.3,-0.422
-5.87,11.4,-0.41
-5.76,12.1,-0.402
-5.64,13.2,-0.394
-5.47,14.8,-0.382
-5.3,16.6,-0.37
-5.13,18,-0.359
-4.98,19.2,-0.348
-4.83,20.4,-0.338
-4.69,21.6,-0.328
-4.53,23,-0.317
-4.37,24.5,-0.305
-4.2,25.9,-0.293
-4.03,27.2,-0.282
-3.86,28.5,-0.27
-3.7,29.8,-0.259
-3.54,31.1,-0.247
-3.37,32.4,-0.236
-3.2,33.7,-0.224
-3.03,35.1,-0.212
-2.85,36.4,-0.199
-2.68,37.6,-0.187
-2.53,38.9,-0.177
-2.36,40.3,-0.165
-2.19,41.7,-0.153
-2.02,43.1,-0.141
-1.84,44.4,-0.129
-1.67,45.8,-0.117
-1.5,47.2,-0.104
-1.33,48.4,-0.093
-1.16,49.8,-0.081
-0.99,51.2,-0.069
-0.81,52.5,-0.057
-0.64,53.9,-0.045
-0.46,55.3,-0.032
-0.28,56.6,-0.02
-0.11,57.8,-0.008
0.07,59.1,0.005
0.25,60.5,0.017
0.41,61.9,0.029
0.58,63.2,0.041
0.75,64.5,0.053
0.92,65.8,0.064
1.1,67.2,0.077
1.27,68.5,0.089
1.44,69.8,0.101
1.61,71.1,0.113
1.78,72.5,0.125
1.96,73.9,0.137
2.12,75.2,0.148
2.28,76.5,0.16
2.45,77.9,0.171
2.62,79.3,0.183
2.8,80.7,0.196
2.98,82,0.208
3.14,83.3,0.219
3.29,84.5,0.23
3.45,85.8,0.241
3.61,87.1,0.252
3.77,88.4,0.264
3.94,89.7,0.275
4.09,90.8,0.286
4.25,92.1,0.297
4.41,93.3,0.309
4.57,94.4,0.319
4.72,95.5,0.33
4.87,96.6,0.341
5.02,97.6,0.351
5.18,98.8,0.362
5.33,99.8,0.373
5.49,100.8,0.384
5.64,101.8,0.394
5.78,102.7,0.404
5.91,103.5,0.413
6.04,104.5,0.422
6.18,105.5,0.432
6.32,106.3,0.442
6.46,107.1,0.451
6.59,107.7,0.461
6.73,108.4,0.47
6.87,109,0.48
6.99,109.5,0.488
7.11,110.2,0.497
7.24,110.8,0.506
7.37,111.5,0.515
7.5,112,0.524
7.63,112.3,0.533
7.75,112.5,0.542
7.86,112.8,0.549
7.97,113.2,0.557
8.09,113.6,0.565
8.2,113.9,0.573
8.31,114.1,0.581
8.42,114.1,0.588
8.52,114.3,0.595
8.62,114.7,0.603
8.73,115,0.61
8.84,115.1,0.618
8.94,115.1,0.625
9.03,115.3,0.631
9.12,115.5,0.637
9.22,115.7,0.644
9.31,115.8,0.65
9.4,115.8,0.657
9.49,115.8,0.663
9.56,116,0.668
9.64,116.1,0.674
9.72,116.2,0.679
9.79,116.3,0.684
9.86,116.4,0.689
9.93,116.4,0.694
9.99,116.4,0.698
10.06,116.5,0.703
10.13,116.7,0.708
10.19,116.8,0.712
10.25,116.6,0.716
10.3,116.5,0.72
10.35,116.7,0.723
10.4,116.7,0.727
10.45,116.6,0.73
10.5,116.5,0.734
10.54,116.6,0.737
10.58,116.7,0.74
10.62,116.7,0.742
10.65,116.4,0.744
10.67,116.3,0.746
10.7,116.4,0.748
10.73,116.4,0.75
10.76,116.3,0.752
10.78,116.1,0.754
10.8,115.8,0.754
10.81,115.8,0.756
10.83,115.8,0.757
10.84,115.6,0.757
10.85,115.4,0.758
10.85,114.9,0.758
10.85,114.6,0.759
10.86,114.5,0.759
10.86,114.4,0.759
10.86,114.1,0.759
10.85,113.2,0.758
10.85,112,0.758
10.83,110.9,0.757
10.8,109.8,0.755
10.77,109.2,0.753
10.75,109,0.751
10.73,108.6,0.75
10.7,108.1,0.748
10.67,107.4,0.745
10.63,107,0.743
10.61,106.7,0.741
10.58,106.1,0.739
10.53,105.2,0.736
10.49,104.5,0.733
10.45,104,0.73
10.4,103.3,0.727
10.34,102.3,0.723
10.28,101.5,0.719
10.22,100.8,0.715
10.17,100.1,0.711
10.12,99.2,0.707
10.05,98.2,0.703
9.99,97.2,0.698
9.92,96.2,0.693
9.85,95.3,0.688
9.79,94.6,0.684
9.72,93.6,0.68
9.64,92.2,0.673
9.55,91.1,0.667
9.47,90.1,0.662
9.4,89.2,0.657
9.32,88,0.651
9.22,86.6,0.644
9.13,85.5,0.638
9.04,84.5,0.632
8.95,83.2,0.625
8.85,81.8,0.618
8.75,80.6,0.611
8.65,79.4,0.604
8.54,78.2,0.597
8.44,76.8,0.59
8.33,75.4,0.582
8.21,74,0.574
8.1,72.9,0.566
8,71.6,0.559
7.88,70,0.551
7.76,68.5,0.542
7.65,67.2,0.534
7.53,66,0.526
7.4,64.5,0.517
7.26,62.8,0.507
7.12,61.4,0.498
7,60.2,0.489
6.87,58.9,0.48
6.74,57.4,0.471
6.59,55.8,0.461
6.45,54.4,0.451
6.32,53.3,0.442
6.18,51.9,0.432
6.04,50.5,0.422
5.89,49,0.411
5.75,47.8,0.402
5.61,46.6,0.392
5.47,45.1,0.382
5.31,43.7,0.371
5.15,42.5,0.36
5,41.4,0.349
4.84,40.1,0.338
4.68,38.7,0.327
4.52,37.4,0.316
4.36,36.1,0.305
4.2,34.9,0.294
4.05,33.7,0.283
3.89,32.5,0.272
3.73,31.2,0.26
3.56,29.8,0.249
3.39,28.6,0.237
3.23,27.4,0.226
3.07,26.1,0.214
2.9,24.7,0.203
2.75,23.4,0.192
2.58,22.1,0.18
2.4,20.7,0.168
2.23,19.4,0.156
2.05,18.1,0.144
1.89,16.8,0.132
1.72,15.3,0.12
1.56,13.9,0.109
1.38,12.5,0.097
1.21,11.2,0.085
1.04,9.8,0.073
0.87,8.4,0.061
0.69,6.8,0.048
0.51,5.4,0.036
0.35,4.2,0.024
0.19,2.9,0.013
0.04,1.5,0.002
-0.11,0.3,-0.008
-0.26,-0.5,-0.018
-0.36,-0.9,-0.025
-0.46,-1.6,-0.032
-0.59,-3.2,-0.041
-0.81,-5.7,-0.057
-1.08,-8.1,-0.076
-1.38,-10.7,-0.097
-1.64,-12.3,-0.114
-1.79,-12.9,-0.125
-1.9,-13.7,-0.133
-2.05,-15.3,-0.143
-2.24,-17.2,-0.156
-2.43,-18.9,-0.17
-2.61,-20.2,-0.182
-2.76,-21.4,-0.193
-2.9,-22.7,-0.203
-3.07,-24.2,-0.215
-3.26,-25.7,-0.228
-3.44,-27.1,-0.24
-3.61,-28.4,-0.252
-3.77,-29.7,-0.264
-3.94,-31,-0.275
-4.09,-32.2,-0.286
-4.25,-33.5,-0.297
-4.42,-34.8,-0.309
-4.58,-36,-0.32
-4.74,-37.1,-0.332
-4.89,-38,-0.342
-5.05,-39.1,-0.353
-5.21,-40.3,-0.364
-5.37,-41.4,-0.375
-5.51,-42.2,-0.385
-5.65,-43,-0.395
-5.81,-43.9,-0.406
-5.97,-44.6,-0.417
-6.13,-45.2,-0.428
-6.28,-45.9,-0.439
-6.42,-46.6,-0.449
-6.56,-47.4,-0.458
-6.7,-48.3,-0.468
-6.84,-49.1,-0.478
-6.98,-49.8,-0.488
-7.12,-50.6,-0.497
-7.26,-51.4,-0.507
-7.4,-52.2,-0.517
-7.52,-52.8,-0.526
-7.65,-53.3,-0.535
-7.77,-54,-0.543
-7.89,-54.7,-0.551
-8.02,-55.4,-0.56
-8.15,-55.9,-0.569
-8.27,-56.5,-0.578
-8.39,-57,-0.587
-8.51,-57.5,-0.595
-8.63,-58.1,-0.603
-8.74,-58.4,-0.611
-8.85,-58.5,-0.618
-8.95,-58.7,-0.626
-9.06,-59,-0.633
-9.16,-59.5,-0.64
-9.27,-60.1,-0.648
-9.37,-60.5,-0.655
-9.47,-60.8,-0.662
-9.57,-61,-0.669
-9.65,-61.2,-0.674
-9.72,-61.6,-0.68
-9.82,-62.1,-0.686
-9.92,-62.3,-0.693
-10.01,-62.3,-0.7
-10.09,-62.5,-0.705
-10.18,-62.7,-0.711
-10.25,-62.9,-0.717
-10.33,-63,-0.722
-10.4,-63.2,-0.727
-10.47,-63.5,-0.731
-10.54,-63.8,-0.736
-10.6,-64,-0.741
-10.66,-63.9,-0.745
-10.71,-63.9,-0.749
-10.77,-64.2,-0.753
-10.83,-64.5,-0.757
-10.88,-64.6,-0.76
-10.92,-64.6,-0.763
-10.97,-64.6,-0.767
-11.02,-64.7,-0.77
-11.07,-64.7,-0.774
-11.11,-64.7,-0.777
-11.15,-64.6,-0.779
-11.18,-64.6,-0.781
-11.21,-64.6,-0.784
-11.24,-64.4,-0.785
-11.27,-64.5,-0.787
-11.29,-64.6,-0.789
-11.31,-64.4,-0.791
-11.33,-64.3,-0.792
-11.35,-64.2,-0.793
-11.36,-63.9,-0.794
-11.37,-63.6,-0.794
-11.36,-63.2,-0.794
-11.36,-63,-0.794
-11.37,-62.8,-0.795
-11.39,-62.9,-0.796
-11.39,-62.8,-0.796
-11.4,-62.2,-0.797
-11.4,-60.7,-0.796
-11.4,-58.7,-0.796
-11.39,-56.9,-0.796
-11.37,-55.2,-0.795
-11.33,-53.7,-0.791
-11.29,-53.1,-0.789
-11.28,-52.9,-0.788
-11.26,-52.5,-0.787
-11.23,-51.6,-0.785
-11.19,-50.4,-0.782
-11.15,-49.6,-0.779
-11.1,-48.7,-0.776
-11.07,-47.8,-0.773
-11.03,-46.8,-0.771
-11,-45.8,-0.768
-10.95,-44.5,-0.765
-10.9,-43.4,-0.761
-10.84,-42.3,-0.758
-10.79,-41.3,-0.754
-10.73,-40,-0.75
-10.67,-38.7,-0.746
-10.6,-37.3,-0.741
-10.54,-36,-0.737
-10.48,-34.7,-0.732
-10.41,-33.5,-0.728
-10.34,-32.2,-0.723
-10.26,-30.7,-0.717
-10.17,-29.4,-0.711
-10.08,-27.9,-0.705
-10.01,-26.5,-0.699
-9.93,-25,-0.694
-9.84,-23.6,-0.688
-9.76,-22.3,-0.682
-9.68,-21.1,-0.676
-9.59,-19.6,-0.67
-9.49,-17.9,-0.663
-9.38,-16.3,-0.655
-9.28,-15,-0.648
-9.18,-13.8,-0.642
-9.08,-12.4,-0.635
-8.97,-10.8,-0.627
-8.86,-9.4,-0.619
-8.75,-8.2,-0.612
-8.64,-6.9,-0.604
-8.51,-5.4,-0.595
-8.39,-3.9,-0.586
-8.28,-2.6,-0.579
-8.18,-1.5,-0.572
-8.09,-0.6,-0.565
-7.98,0.7,-0.558
-7.88,1.6,-0.551
-7.8,2.1,-0.545
-7.7,3.2,-0.538
-7.53,5.4,-0.526
-7.3,7.7,-0.51
-7.08,9.7,-0.495
-6.93,10.6,-0.484
-6.83,11.1,-0.477
-6.73,12.1,-0.47
-6.59,13.6,-0.46
-6.41,15.3,-0.448
-6.23,16.6,-0.436
-6.1,17.6,-0.426
-5.97,18.7,-0.417
-5.83,20,-0.407
-5.67,21.3,-0.397
-5.52,22.5,-0.386
-5.36,23.7,-0.374
-5.2,24.8,-0.364
-5.04,26,-0.352
-4.89,27.1,-0.342
-4.73,28.2,-0.331
-4.58,29.3,-0.32
-4.42,30.6,-0.309
-4.25,31.9,-0.297
-4.08,33,-0.285
-3.92,34,-0.274
-3.74,35.2,-0.262
-3.57,36.5,-0.25
-3.41,37.8,-0.238
-3.25,38.9,-0.227
-3.09,40.1,-0.216
-2.93,41.2,-0.204
-2.75,42.6,-0.192
-2.58,43.9,-0.18
-2.4,45.1,-0.168
-2.24,46.3,-0.156
-2.07,47.5,-0.145
-1.9,48.9,-0.132
-1.72,50.3,-0.12
-1.54,51.5,-0.108
-1.37,52.7,-0.096
-1.19,54,-0.084
-1.02,55.1,-0.071
-0.84,56.4,-0.059
-0.67,57.7,-0.047
-0.5,59,-0.035
-0.32,60.2,-0.023
-0.16,61.4,-0.011
0.01,62.6,0.001
0.19,63.9,0.013
0.36,65.1,0.025
0.53,66.4,0.037
0.71,67.6,0.049
0.88,68.9,0.061
1.05,70.3,0.074
1.23,71.7,0.086
1.4,73,0.098
1.57,74.1,0.11
1.74,75.4,0.122
1.92,76.6,0.134
2.09,77.8,0.146
2.25,79,0.157
2.4,80.3,0.168
2.57,81.7,0.18
2.74,83,0.192
2.91,84.4,0.203
3.08,85.6,0.215
3.24,86.7,0.226
3.4,87.8,0.237
3.56,89,0.249
3.73,90.3,0.261
3.89,91.4,0.272
4.05,92.5,0.283
4.2,93.4,0.294
4.36,94.4,0.304
4.51,95.5,0.315
4.67,96.6,0.326
4.83,97.7,0.337
4.97,98.5,0.347
5.12,99.5,0.358
5.27,100.4,0.368
5.42,101.2,0.378
5.56,101.9,0.389
5.71,102.8,0.399
5.85,103.6,0.409
5.99,104.3,0.419
6.14,104.9,0.429
6.27,105.6,0.438
6.41,106.2,0.448
6.54,106.8,0.457
6.68,107.5,0.467
6.82,108.2,0.477
6.96,108.5,0.486
7.09,108.8,0.496
7.22,109.2,0.504
7.34,109.6,0.513
7.46,110.1,0.521
7.59,110.4,0.53
7.71,110.6,0.539
7.83,110.7,0.547
7.94,111.1,0.555
8.05,111.4,0.563
8.17,111.7,0.571
8.29,111.9,0.579
8.39,112,0.587
8.5,112.2,0.594
8.6,112.4,0.601
8.71,112.6,0.609
8.81,112.6,0.616
8.92,112.7,0.623
9.02,113,0.63
9.11,113.1,0.637
9.2,113.2,0.643
9.29,113.2,0.649
9.37,113.2,0.655
9.45,113.4,0.66
9.53,113.6,0.666
9.62,113.7,0.672
9.7,113.8,0.678
9.78,113.7,0.683
9.84,113.7,0.688
9.91,113.8,0.693
9.98,113.9,0.698
10.05,113.9,0.702
10.12,113.9,0.707
10.18,113.9,0.712
10.25,113.7,0.716
10.3,113.6,0.72
10.34,113.7,0.723
10.39,113.8,0.726
10.44,113.8,0.73
10.49,113.8,0.733
10.53,113.6,0.736
10.56,113.5,0.738
10.6,113.6,0.741
10.64,113.8,0.744
10.68,113.7,0.746
10.7,113.4,0.748
10.73,113.3,0.75
10.75,113.3,0.751
10.78,113.4,0.753
10.79,113.1,0.754
10.82,112.9,0.756
10.84,112.8,0.758
10.84,112.4,0.758
10.84,112.2,0.758
10.84,112.2,0.758
10.85,112.3,0.758
10.86,112,0.759
10.86,111.6,0.759
10.86,110.6,0.759
10.86,109.5,0.759
10.84,108.5,0.758
10.82,107.7,0.756
10.8,107.3,0.755
10.78,106.9,0.754
10.76,106.6,0.752
10.74,106.2,0.75
10.71,105.7,0.749
10.69,105.2,0.747
10.66,104.6,0.745
10.62,104,0.742
10.58,103.7,0.74
10.55,103.3,0.737
10.5,102.6,0.734
10.46,101.8,0.731
10.4,101,0.727
10.35,100.3,0.723
10.3,99.7,0.719
10.25,99,0.716
10.19,98.3,0.712
10.13,97.4,0.708
10.06,96.4,0.703
9.99,95.5,0.698
9.93,94.8,0.694
9.87,94,0.69
9.81,93.1,0.686
9.74,92,0.681
9.65,90.8,0.674
9.56,89.8,0.668
9.48,88.8,0.663
9.4,87.8,0.657
9.31,86.6,0.651
9.22,85.4,0.645
9.14,84.5,0.639
9.05,83.5,0.633
8.95,82.1,0.626
8.85,80.9,0.619
8.75,79.7,0.612
8.66,78.6,0.605
8.56,77.3,0.598
8.45,75.8,0.591
8.36,74.7,0.584
8.26,73.7,0.577
8.15,72.4,0.569
8.03,71,0.561
7.9,69.5,0.552
7.77,68.2,0.543
7.66,67.1,0.535
7.54,65.7,0.527
7.42,64.2,0.518
7.28,62.7,0.509
7.15,61.4,0.5
7.02,60.2,0.491
6.89,59,0.482
6.76,57.6,0.473
6.62,56.2,0.463
6.48,54.8,0.453
6.34,53.4,0.443
6.22,52.2,0.434
6.07,50.8,0.424
5.92,49.5,0.414
5.77,48.2,0.403
5.63,46.9,0.393
5.48,45.7,0.383
5.33,44.5,0.372
5.17,43.3,0.362
5.02,42.1,0.35
4.87,41.1,0.34
4.72,40,0.33
4.56,38.8,0.319
4.4,37.6,0.307
4.23,36.4,0.296
4.07,35.3,0.285
3.91,34.2,0.273
3.76,33.1,0.263
3.62,31.9,0.253
